<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.05	04:10:00	0.85466	0.85479	0.85465	0.85478	52	0	13
2024.02.05	04:12:00	0.85477	0.85479	0.85471	0.85473	47	0	13
2024.02.05	04:14:00	0.85474	0.85479	0.85472	0.85475	48	0	13
2024.02.05	04:16:00	0.85474	0.85475	0.85470	0.85474	70	0	13
2024.02.05	04:18:00	0.85473	0.85477	0.85472	0.85476	47	0	13
2024.02.05	04:20:00	0.85476	0.85480	0.85475	0.85480	43	0	13
2024.02.05	04:22:00	0.85480	0.85488	0.85479	0.85488	32	0	13
2024.02.05	04:24:00	0.85488	0.85493	0.85485	0.85488	54	0	13
2024.02.05	04:26:00	0.85488	0.85493	0.85488	0.85488	45	0	14
2024.02.05	04:28:00	0.85489	0.85491	0.85484	0.85491	36	0	14
2024.02.05	04:30:00	0.85492	0.85493	0.85489	0.85493	28	0	14
2024.02.05	04:32:00	0.85493	0.85494	0.85490	0.85492	25	0	14
2024.02.05	04:34:00	0.85492	0.85492	0.85488	0.85489	27	0	13
2024.02.05	04:36:00	0.85490	0.85493	0.85490	0.85493	21	0	14
2024.02.05	04:38:00	0.85493	0.85498	0.85492	0.85492	51	0	13
2024.02.05	04:40:00	0.85492	0.85506	0.85492	0.85504	54	0	13
2024.02.05	04:42:00	0.85504	0.85513	0.85503	0.85513	14	0	13
2024.02.05	04:44:00	0.85513	0.85519	0.85513	0.85514	20	0	13
2024.02.05	04:46:00	0.85513	0.85516	0.85512	0.85513	11	0	13
2024.02.05	04:48:00	0.85513	0.85514	0.85512	0.85512	7	0	13
2024.02.05	04:50:00	0.85512	0.85521	0.85512	0.85517	33	0	13
2024.02.05	04:52:00	0.85517	0.85518	0.85512	0.85512	12	0	13
2024.02.05	04:54:00	0.85512	0.85512	0.85507	0.85512	19	0	13
2024.02.05	04:56:00	0.85512	0.85516	0.85511	0.85513	17	0	13
2024.02.05	04:58:00	0.85515	0.85526	0.85515	0.85522	26	0	13
2024.02.05	05:00:00	0.85522	0.85529	0.85522	0.85528	29	0	15
2024.02.05	05:02:00	0.85529	0.85532	0.85527	0.85532	17	0	13
2024.02.05	05:04:00	0.85532	0.85532	0.85523	0.85525	30	0	14
2024.02.05	05:06:00	0.85525	0.85528	0.85513	0.85513	36	0	14
2024.02.05	05:08:00	0.85513	0.85514	0.85504	0.85504	24	0	13
2024.02.05	05:10:00	0.85504	0.85504	0.85484	0.85484	39	0	14
2024.02.05	05:12:00	0.85485	0.85488	0.85479	0.85482	32	0	14
2024.02.05	05:14:00	0.85482	0.85492	0.85482	0.85492	26	0	13
2024.02.05	05:16:00	0.85493	0.85493	0.85479	0.85479	23	0	14
2024.02.05	05:18:00	0.85479	0.85487	0.85478	0.85487	12	0	14
2024.02.05	05:20:00	0.85487	0.85487	0.85480	0.85480	13	0	13
2024.02.05	05:22:00	0.85480	0.85482	0.85475	0.85482	21	0	14
2024.02.05	05:24:00	0.85481	0.85494	0.85480	0.85490	34	0	13
2024.02.05	05:26:00	0.85490	0.85494	0.85490	0.85492	11	0	14
2024.02.05	05:28:00	0.85492	0.85497	0.85491	0.85491	17	0	13
2024.02.05	05:30:00	0.85491	0.85495	0.85488	0.85489	19	0	14
2024.02.05	05:32:00	0.85490	0.85491	0.85477	0.85477	30	0	15
2024.02.05	05:34:00	0.85477	0.85480	0.85476	0.85478	18	0	14
2024.02.05	05:36:00	0.85479	0.85481	0.85478	0.85478	22	0	13
2024.02.05	05:38:00	0.85478	0.85479	0.85470	0.85471	29	0	13
2024.02.05	05:40:00	0.85471	0.85472	0.85468	0.85468	37	0	13
2024.02.05	05:42:00	0.85469	0.85473	0.85466	0.85472	71	0	13
2024.02.05	05:44:00	0.85472	0.85474	0.85468	0.85469	36	0	13
2024.02.05	05:46:00	0.85469	0.85472	0.85466	0.85467	49	0	14
2024.02.05	05:48:00	0.85467	0.85472	0.85464	0.85469	31	0	13
2024.02.05	05:50:00	0.85468	0.85468	0.85463	0.85464	27	0	15
2024.02.05	05:52:00	0.85464	0.85465	0.85461	0.85462	8	0	14
2024.02.05	05:54:00	0.85463	0.85466	0.85458	0.85458	14	0	13
2024.02.05	05:56:00	0.85458	0.85460	0.85457	0.85459	30	0	13
2024.02.05	05:58:00	0.85460	0.85464	0.85458	0.85463	28	0	13
2024.02.05	06:00:00	0.85462	0.85465	0.85462	0.85464	27	0	13
2024.02.05	06:02:00	0.85464	0.85465	0.85463	0.85464	9	0	13
2024.02.05	06:04:00	0.85464	0.85467	0.85464	0.85467	5	0	13
2024.02.05	06:06:00	0.85467	0.85470	0.85467	0.85467	21	0	13
2024.02.05	06:08:00	0.85467	0.85473	0.85467	0.85469	19	0	13
2024.02.05	06:10:00	0.85469	0.85469	0.85468	0.85468	7	0	13
2024.02.05	06:12:00	0.85468	0.85471	0.85466	0.85466	12	0	14
2024.02.05	06:14:00	0.85466	0.85469	0.85465	0.85465	9	0	13
2024.02.05	06:16:00	0.85465	0.85467	0.85463	0.85467	7	0	13
2024.02.05	06:18:00	0.85467	0.85467	0.85465	0.85466	5	0	14
2024.02.05	06:20:00	0.85466	0.85470	0.85463	0.85464	14	0	13
2024.02.05	06:22:00	0.85464	0.85468	0.85462	0.85467	14	0	13
2024.02.05	06:24:00	0.85467	0.85469	0.85465	0.85466	24	0	13
2024.02.05	06:26:00	0.85466	0.85467	0.85464	0.85466	17	0	13
2024.02.05	06:28:00	0.85466	0.85467	0.85465	0.85466	7	0	13
2024.02.05	06:30:00	0.85466	0.85466	0.85463	0.85464	11	0	13
2024.02.05	06:32:00	0.85464	0.85474	0.85464	0.85474	22	0	13
2024.02.05	06:34:00	0.85472	0.85477	0.85472	0.85477	35	0	13
2024.02.05	06:36:00	0.85477	0.85481	0.85477	0.85478	11	0	14
2024.02.05	06:38:00	0.85478	0.85482	0.85477	0.85482	15	0	14
2024.02.05	06:40:00	0.85484	0.85484	0.85479	0.85480	17	0	13
2024.02.05	06:42:00	0.85480	0.85480	0.85475	0.85476	20	0	13
2024.02.05	06:44:00	0.85476	0.85478	0.85473	0.85473	25	0	13
2024.02.05	06:46:00	0.85473	0.85474	0.85469	0.85469	7	0	13
2024.02.05	06:48:00	0.85469	0.85475	0.85469	0.85474	10	0	14
2024.02.05	06:50:00	0.85474	0.85476	0.85473	0.85474	12	0	13
2024.02.05	06:52:00	0.85474	0.85478	0.85473	0.85477	56	0	15
2024.02.05	06:54:00	0.85476	0.85477	0.85473	0.85474	20	0	13
2024.02.05	06:56:00	0.85474	0.85482	0.85474	0.85482	36	0	14
2024.02.05	06:58:00	0.85483	0.85486	0.85480	0.85484	23	0	14
2024.02.05	07:00:00	0.85484	0.85484	0.85476	0.85476	27	0	13
2024.02.05	07:02:00	0.85476	0.85476	0.85473	0.85473	14	0	14
2024.02.05	07:04:00	0.85473	0.85478	0.85472	0.85476	15	0	15
2024.02.05	07:06:00	0.85476	0.85476	0.85468	0.85468	17	0	14
2024.02.05	07:08:00	0.85468	0.85469	0.85462	0.85463	26	0	15
2024.02.05	07:10:00	0.85463	0.85470	0.85462	0.85470	39	0	15
2024.02.05	07:12:00	0.85469	0.85472	0.85468	0.85470	27	0	14
2024.02.05	07:14:00	0.85470	0.85472	0.85467	0.85470	14	0	13
2024.02.05	07:16:00	0.85470	0.85472	0.85468	0.85472	28	0	14
2024.02.05	07:18:00	0.85472	0.85472	0.85461	0.85461	22	0	13
2024.02.05	07:20:00	0.85461	0.85463	0.85457	0.85459	25	0	14
2024.02.05	07:22:00	0.85459	0.85460	0.85458	0.85458	9	0	13
2024.02.05	07:24:00	0.85458	0.85460	0.85458	0.85460	9	0	13
2024.02.05	07:26:00	0.85458	0.85462	0.85458	0.85458	19	0	13
2024.02.05	07:28:00	0.85458	0.85464	0.85458	0.85464	12	0	13
2024.02.05	07:30:00	0.85464	0.85464	0.85460	0.85462	28	0	13
2024.02.05	07:32:00	0.85462	0.85463	0.85458	0.85459	23	0	13
2024.02.05	07:34:00	0.85459	0.85465	0.85459	0.85460	12	0	13
2024.02.05	07:36:00	0.85458	0.85465	0.85458	0.85464	15	0	13
2024.02.05	07:38:00	0.85464	0.85466	0.85462	0.85466	9	0	13
2024.02.05	07:40:00	0.85466	0.85472	0.85465	0.85472	26	0	13
2024.02.05	07:42:00	0.85472	0.85474	0.85469	0.85470	30	0	13
2024.02.05	07:44:00	0.85469	0.85471	0.85468	0.85471	12	0	13
2024.02.05	07:46:00	0.85472	0.85474	0.85470	0.85471	15	0	13
2024.02.05	07:48:00	0.85470	0.85470	0.85465	0.85465	25	0	13
2024.02.05	07:50:00	0.85464	0.85465	0.85463	0.85464	9	0	14
2024.02.05	07:52:00	0.85464	0.85467	0.85460	0.85460	34	0	14
2024.02.05	07:54:00	0.85461	0.85471	0.85461	0.85470	28	0	14
2024.02.05	07:56:00	0.85470	0.85479	0.85470	0.85479	30	0	13
2024.02.05	07:58:00	0.85478	0.85488	0.85478	0.85488	25	0	14
2024.02.05	08:00:00	0.85488	0.85488	0.85479	0.85487	46	0	13
2024.02.05	08:02:00	0.85487	0.85487	0.85473	0.85473	24	0	13
2024.02.05	08:04:00	0.85473	0.85473	0.85469	0.85470	21	0	13
2024.02.05	08:06:00	0.85470	0.85481	0.85470	0.85480	27	0	14
2024.02.05	08:08:00	0.85480	0.85489	0.85478	0.85487	27	0	13
2024.02.05	08:10:00	0.85487	0.85487	0.85483	0.85484	17	0	13
2024.02.05	08:12:00	0.85484	0.85486	0.85483	0.85485	14	0	13
2024.02.05	08:14:00	0.85486	0.85491	0.85486	0.85489	22	0	13
2024.02.05	08:16:00	0.85489	0.85489	0.85487	0.85489	9	0	13
2024.02.05	08:18:00	0.85489	0.85490	0.85484	0.85484	7	0	13
2024.02.05	08:20:00	0.85483	0.85483	0.85477	0.85478	31	0	13
2024.02.05	08:22:00	0.85479	0.85483	0.85478	0.85479	13	0	13
2024.02.05	08:24:00	0.85479	0.85481	0.85477	0.85478	25	0	14
2024.02.05	08:26:00	0.85478	0.85479	0.85474	0.85475	19	0	13
2024.02.05	08:28:00	0.85474	0.85478	0.85474	0.85477	41	0	13
2024.02.05	08:30:00	0.85478	0.85478	0.85454	0.85457	44	0	13
2024.02.05	08:32:00	0.85457	0.85461	0.85456	0.85461	35	0	13
2024.02.05	08:34:00	0.85461	0.85465	0.85459	0.85461	43	0	13
2024.02.05	08:36:00	0.85461	0.85465	0.85458	0.85458	27	0	13
2024.02.05	08:38:00	0.85458	0.85460	0.85457	0.85459	16	0	13
2024.02.05	08:40:00	0.85460	0.85461	0.85458	0.85461	20	0	13
2024.02.05	08:42:00	0.85461	0.85467	0.85459	0.85466	30	0	13
2024.02.05	08:44:00	0.85466	0.85470	0.85458	0.85463	62	0	13
2024.02.05	08:46:00	0.85464	0.85469	0.85464	0.85468	25	0	14
2024.02.05	08:48:00	0.85468	0.85469	0.85462	0.85466	16	0	13
2024.02.05	08:50:00	0.85466	0.85467	0.85463	0.85466	42	0	13
2024.02.05	08:52:00	0.85466	0.85468	0.85463	0.85465	23	0	13
2024.02.05	08:54:00	0.85465	0.85468	0.85463	0.85467	22	0	13
2024.02.05	08:56:00	0.85468	0.85469	0.85464	0.85465	50	0	13
2024.02.05	08:58:00	0.85465	0.85466	0.85444	0.85452	106	0	13
2024.02.05	09:00:00	0.85454	0.85464	0.85448	0.85463	140	0	13
2024.02.05	09:02:00	0.85464	0.85468	0.85458	0.85466	131	0	13
2024.02.05	09:04:00	0.85466	0.85468	0.85447	0.85454	81	0	13
2024.02.05	09:06:00	0.85452	0.85455	0.85442	0.85447	58	0	13
2024.02.05	09:08:00	0.85447	0.85453	0.85443	0.85445	38	0	13
2024.02.05	09:10:00	0.85445	0.85446	0.85427	0.85431	43	0	13
2024.02.05	09:12:00	0.85431	0.85437	0.85420	0.85426	83	0	13
2024.02.05	09:14:00	0.85426	0.85430	0.85416	0.85416	57	0	13
2024.02.05	09:16:00	0.85417	0.85429	0.85416	0.85424	54	0	14
2024.02.05	09:18:00	0.85424	0.85428	0.85421	0.85423	40	0	13
2024.02.05	09:20:00	0.85422	0.85425	0.85416	0.85417	44	0	13
2024.02.05	09:22:00	0.85418	0.85418	0.85405	0.85415	55	0	13
2024.02.05	09:24:00	0.85415	0.85415	0.85394	0.85395	89	0	13
2024.02.05	09:26:00	0.85396	0.85407	0.85394	0.85403	88	0	13
2024.02.05	09:28:00	0.85401	0.85407	0.85401	0.85402	39	0	13
2024.02.05	09:30:00	0.85402	0.85403	0.85388	0.85396	48	0	13
2024.02.05	09:32:00	0.85394	0.85400	0.85391	0.85395	34	0	13
2024.02.05	09:34:00	0.85395	0.85414	0.85393	0.85403	74	0	13
2024.02.05	09:36:00	0.85403	0.85411	0.85403	0.85409	45	0	13
2024.02.05	09:38:00	0.85409	0.85412	0.85403	0.85407	63	0	13
2024.02.05	09:40:00	0.85407	0.85411	0.85401	0.85409	77	0	13
2024.02.05	09:42:00	0.85409	0.85425	0.85409	0.85420	92	0	13
2024.02.05	09:44:00	0.85420	0.85423	0.85414	0.85419	65	0	13
2024.02.05	09:46:00	0.85419	0.85425	0.85418	0.85418	47	0	13
2024.02.05	09:48:00	0.85419	0.85421	0.85413	0.85419	47	0	13
2024.02.05	09:50:00	0.85419	0.85430	0.85412	0.85429	38	0	13
2024.02.05	09:52:00	0.85430	0.85432	0.85423	0.85427	51	0	13
2024.02.05	09:54:00	0.85422	0.85430	0.85421	0.85426	42	0	13
2024.02.05	09:56:00	0.85424	0.85432	0.85423	0.85429	52	0	13
2024.02.05	09:58:00	0.85428	0.85441	0.85428	0.85439	55	0	13
2024.02.05	10:00:00	0.85439	0.85441	0.85407	0.85408	110	0	13
2024.02.05	10:02:00	0.85408	0.85423	0.85407	0.85421	102	0	13
2024.02.05	10:04:00	0.85420	0.85422	0.85403	0.85406	82	0	13
2024.02.05	10:06:00	0.85405	0.85407	0.85385	0.85386	110	0	13
2024.02.05	10:08:00	0.85386	0.85391	0.85371	0.85388	123	0	13
2024.02.05	10:10:00	0.85387	0.85411	0.85383	0.85405	80	0	13
2024.02.05	10:12:00	0.85405	0.85408	0.85397	0.85402	48	0	13
2024.02.05	10:14:00	0.85402	0.85422	0.85399	0.85420	76	0	13
2024.02.05	10:16:00	0.85419	0.85419	0.85410	0.85410	77	0	13
2024.02.05	10:18:00	0.85410	0.85418	0.85407	0.85417	44	0	13
2024.02.05	10:20:00	0.85416	0.85434	0.85415	0.85434	77	0	13
2024.02.05	10:22:00	0.85434	0.85436	0.85419	0.85428	44	0	13
2024.02.05	10:24:00	0.85428	0.85428	0.85415	0.85419	33	0	13
2024.02.05	10:26:00	0.85419	0.85419	0.85405	0.85410	84	0	13
2024.02.05	10:28:00	0.85410	0.85415	0.85383	0.85383	82	0	13
2024.02.05	10:30:00	0.85383	0.85386	0.85369	0.85377	91	0	13
2024.02.05	10:32:00	0.85377	0.85392	0.85372	0.85387	67	0	13
2024.02.05	10:34:00	0.85387	0.85391	0.85369	0.85370	62	0	13
2024.02.05	10:36:00	0.85370	0.85387	0.85366	0.85385	49	0	13
2024.02.05	10:38:00	0.85384	0.85390	0.85381	0.85382	48	0	13
2024.02.05	10:40:00	0.85382	0.85382	0.85365	0.85368	61	0	13
2024.02.05	10:42:00	0.85368	0.85370	0.85357	0.85368	53	0	13
2024.02.05	10:44:00	0.85368	0.85372	0.85351	0.85357	68	0	13
2024.02.05	10:46:00	0.85357	0.85357	0.85337	0.85340	47	0	13
2024.02.05	10:48:00	0.85340	0.85356	0.85340	0.85348	60	0	13
2024.02.05	10:50:00	0.85346	0.85347	0.85333	0.85341	92	0	13
2024.02.05	10:52:00	0.85341	0.85341	0.85313	0.85313	51	0	13
2024.02.05	10:54:00	0.85313	0.85324	0.85309	0.85320	72	0	13
2024.02.05	10:56:00	0.85319	0.85319	0.85308	0.85316	56	0	13
2024.02.05	10:58:00	0.85316	0.85319	0.85309	0.85314	92	0	13
2024.02.05	11:00:00	0.85314	0.85318	0.85300	0.85313	111	0	13
2024.02.05	11:02:00	0.85312	0.85317	0.85292	0.85305	110	0	13
2024.02.05	11:04:00	0.85304	0.85319	0.85304	0.85317	60	0	13
2024.02.05	11:06:00	0.85317	0.85317	0.85303	0.85304	39	0	13
2024.02.05	11:08:00	0.85304	0.85305	0.85295	0.85305	37	0	13
2024.02.05	11:10:00	0.85305	0.85308	0.85287	0.85293	56	0	13
2024.02.05	11:12:00	0.85294	0.85305	0.85292	0.85298	35	0	13
2024.02.05	11:14:00	0.85295	0.85304	0.85289	0.85298	45	0	13
2024.02.05	11:16:00	0.85298	0.85301	0.85291	0.85292	55	0	13
2024.02.05	11:18:00	0.85292	0.85303	0.85292	0.85303	79	0	13
2024.02.05	11:20:00	0.85303	0.85315	0.85303	0.85314	40	0	13
2024.02.05	11:22:00	0.85314	0.85315	0.85312	0.85314	35	0	13
2024.02.05	11:24:00	0.85314	0.85325	0.85314	0.85323	58	0	13
2024.02.05	11:26:00	0.85323	0.85329	0.85321	0.85324	56	0	13
2024.02.05	11:28:00	0.85324	0.85342	0.85324	0.85340	55	0	13
2024.02.05	11:30:00	0.85325	0.85347	0.85306	0.85346	91	0	13
2024.02.05	11:32:00	0.85345	0.85355	0.85338	0.85340	41	0	13
2024.02.05	11:34:00	0.85340	0.85348	0.85328	0.85348	55	0	13
2024.02.05	11:36:00	0.85348	0.85349	0.85339	0.85342	50	0	13
2024.02.05	11:38:00	0.85342	0.85365	0.85337	0.85365	86	0	13
2024.02.05	11:40:00	0.85365	0.85368	0.85355	0.85362	51	0	13
2024.02.05	11:42:00	0.85362	0.85362	0.85343	0.85349	68	0	13
2024.02.05	11:44:00	0.85349	0.85361	0.85342	0.85359	53	0	13
2024.02.05	11:46:00	0.85359	0.85359	0.85338	0.85338	33	0	13
2024.02.05	11:48:00	0.85339	0.85339	0.85316	0.85323	68	0	13
2024.02.05	11:50:00	0.85322	0.85341	0.85317	0.85340	97	0	13
2024.02.05	11:52:00	0.85339	0.85340	0.85327	0.85337	58	0	13
2024.02.05	11:54:00	0.85337	0.85338	0.85320	0.85321	49	0	13
2024.02.05	11:56:00	0.85321	0.85330	0.85320	0.85330	80	0	13
2024.02.05	11:58:00	0.85330	0.85338	0.85325	0.85334	56	0	13
2024.02.05	12:00:00	0.85333	0.85417	0.85330	0.85416	157	0	13
2024.02.05	12:02:00	0.85416	0.85419	0.85379	0.85398	116	0	13
2024.02.05	12:04:00	0.85398	0.85400	0.85378	0.85385	92	0	13
2024.02.05	12:06:00	0.85384	0.85417	0.85382	0.85410	95	0	13
2024.02.05	12:08:00	0.85410	0.85423	0.85405	0.85405	53	0	13
2024.02.05	12:10:00	0.85405	0.85407	0.85397	0.85406	60	0	13
2024.02.05	12:12:00	0.85409	0.85431	0.85399	0.85429	53	0	13
2024.02.05	12:14:00	0.85429	0.85444	0.85429	0.85433	84	0	13
2024.02.05	12:16:00	0.85433	0.85434	0.85408	0.85419	97	0	13
2024.02.05	12:18:00	0.85417	0.85423	0.85410	0.85412	43	0	13
2024.02.05	12:20:00	0.85412	0.85440	0.85412	0.85428	59	0	13
2024.02.05	12:22:00	0.85428	0.85432	0.85422	0.85423	32	0	13
2024.02.05	12:24:00	0.85423	0.85443	0.85408	0.85421	121	0	13
2024.02.05	12:26:00	0.85422	0.85435	0.85421	0.85423	107	0	13
2024.02.05	12:28:00	0.85423	0.85424	0.85415	0.85415	84	0	13
2024.02.05	12:30:00	0.85415	0.85417	0.85393	0.85394	76	0	13
2024.02.05	12:32:00	0.85395	0.85398	0.85384	0.85384	63	0	13
2024.02.05	12:34:00	0.85384	0.85393	0.85382	0.85388	65	0	13
2024.02.05	12:36:00	0.85390	0.85402	0.85379	0.85380	54	0	13
2024.02.05	12:38:00	0.85380	0.85391	0.85376	0.85378	68	0	13
2024.02.05	12:40:00	0.85379	0.85382	0.85347	0.85347	118	0	13
2024.02.05	12:42:00	0.85348	0.85361	0.85341	0.85360	55	0	13
2024.02.05	12:44:00	0.85359	0.85365	0.85355	0.85357	41	0	13
2024.02.05	12:46:00	0.85357	0.85375	0.85356	0.85368	43	0	13
2024.02.05	12:48:00	0.85368	0.85368	0.85358	0.85358	34	0	13
2024.02.05	12:50:00	0.85358	0.85361	0.85349	0.85351	27	0	13
2024.02.05	12:52:00	0.85351	0.85352	0.85343	0.85350	55	0	13
2024.02.05	12:54:00	0.85350	0.85356	0.85349	0.85349	67	0	13
2024.02.05	12:56:00	0.85349	0.85355	0.85346	0.85348	44	0	13
2024.02.05	12:58:00	0.85345	0.85346	0.85339	0.85342	32	0	13
2024.02.05	13:00:00	0.85342	0.85352	0.85338	0.85348	40	0	13
2024.02.05	13:02:00	0.85349	0.85350	0.85340	0.85342	36	0	13
2024.02.05	13:04:00	0.85343	0.85350	0.85338	0.85343	34	0	13
2024.02.05	13:06:00	0.85343	0.85363	0.85340	0.85360	48	0	13
2024.02.05	13:08:00	0.85360	0.85373	0.85360	0.85372	74	0	13
2024.02.05	13:10:00	0.85372	0.85380	0.85370	0.85378	66	0	13
2024.02.05	13:12:00	0.85379	0.85383	0.85377	0.85383	33	0	13
2024.02.05	13:14:00	0.85387	0.85387	0.85373	0.85374	73	0	13
2024.02.05	13:16:00	0.85375	0.85377	0.85368	0.85377	40	0	13
2024.02.05	13:18:00	0.85377	0.85396	0.85376	0.85392	47	0	13
2024.02.05	13:20:00	0.85392	0.85395	0.85389	0.85394	39	0	13
2024.02.05	13:22:00	0.85394	0.85407	0.85393	0.85407	89	0	13
2024.02.05	13:24:00	0.85407	0.85416	0.85402	0.85413	44	0	13
2024.02.05	13:26:00	0.85413	0.85424	0.85412	0.85416	61	0	13
2024.02.05	13:28:00	0.85416	0.85439	0.85416	0.85431	80	0	13
2024.02.05	13:30:00	0.85431	0.85443	0.85425	0.85441	67	0	13
2024.02.05	13:32:00	0.85440	0.85449	0.85437	0.85448	58	0	13
2024.02.05	13:34:00	0.85447	0.85479	0.85442	0.85471	104	0	13
2024.02.05	13:36:00	0.85471	0.85477	0.85446	0.85461	79	0	13
2024.02.05	13:38:00	0.85462	0.85474	0.85460	0.85471	70	0	13
2024.02.05	13:40:00	0.85474	0.85479	0.85449	0.85450	89	0	13
2024.02.05	13:42:00	0.85449	0.85468	0.85449	0.85463	59	0	13
2024.02.05	13:44:00	0.85463	0.85470	0.85455	0.85467	43	0	13
2024.02.05	13:46:00	0.85466	0.85473	0.85460	0.85473	41	0	13
2024.02.05	13:48:00	0.85475	0.85506	0.85475	0.85504	130	0	13
2024.02.05	13:50:00	0.85504	0.85512	0.85492	0.85510	60	0	13
2024.02.05	13:52:00	0.85510	0.85518	0.85510	0.85515	80	0	13
2024.02.05	13:54:00	0.85514	0.85520	0.85503	0.85511	60	0	13
2024.02.05	13:56:00	0.85511	0.85521	0.85508	0.85517	65	0	13
2024.02.05	13:58:00	0.85517	0.85527	0.85516	0.85526	72	0	13
2024.02.05	14:00:00	0.85526	0.85543	0.85526	0.85541	58	0	13
2024.02.05	14:02:00	0.85542	0.85547	0.85535	0.85545	92	0	13
2024.02.05	14:04:00	0.85545	0.85548	0.85531	0.85533	62	0	13
2024.02.05	14:06:00	0.85533	0.85543	0.85532	0.85542	37	0	13
2024.02.05	14:08:00	0.85542	0.85549	0.85538	0.85546	63	0	13
2024.02.05	14:10:00	0.85543	0.85547	0.85530	0.85537	36	0	13
2024.02.05	14:12:00	0.85536	0.85541	0.85526	0.85529	51	0	13
2024.02.05	14:14:00	0.85529	0.85552	0.85525	0.85551	45	0	13
2024.02.05	14:16:00	0.85551	0.85559	0.85551	0.85552	27	0	13
2024.02.05	14:18:00	0.85552	0.85560	0.85543	0.85545	45	0	13
2024.02.05	14:20:00	0.85544	0.85544	0.85518	0.85520	35	0	13
2024.02.05	14:22:00	0.85520	0.85525	0.85520	0.85525	33	0	13
2024.02.05	14:24:00	0.85525	0.85525	0.85506	0.85512	51	0	13
2024.02.05	14:26:00	0.85512	0.85530	0.85510	0.85527	82	0	13
2024.02.05	14:28:00	0.85527	0.85548	0.85522	0.85544	50	0	13
2024.02.05	14:30:00	0.85544	0.85545	0.85532	0.85537	44	0	13
2024.02.05	14:32:00	0.85537	0.85562	0.85534	0.85558	54	0	13
2024.02.05	14:34:00	0.85555	0.85555	0.85542	0.85546	38	0	13
2024.02.05	14:36:00	0.85546	0.85548	0.85540	0.85540	17	0	13
2024.02.05	14:38:00	0.85539	0.85549	0.85539	0.85546	29	0	13
2024.02.05	14:40:00	0.85547	0.85549	0.85534	0.85539	56	0	13
2024.02.05	14:42:00	0.85539	0.85545	0.85533	0.85545	42	0	13
2024.02.05	14:44:00	0.85545	0.85563	0.85541	0.85562	44	0	13
2024.02.05	14:46:00	0.85562	0.85562	0.85552	0.85552	55	0	13
2024.02.05	14:48:00	0.85552	0.85579	0.85552	0.85576	59	0	13
2024.02.05	14:50:00	0.85576	0.85595	0.85576	0.85593	87	0	13
2024.02.05	14:52:00	0.85594	0.85599	0.85581	0.85588	79	0	13
2024.02.05	14:54:00	0.85588	0.85597	0.85583	0.85586	61	0	13
2024.02.05	14:56:00	0.85588	0.85608	0.85587	0.85608	63	0	13
