<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.05	12:15:00	0.85440	0.85442	0.85408	0.85419	130	0	13
2024.02.05	12:18:00	0.85417	0.85423	0.85410	0.85422	65	0	13
2024.02.05	12:21:00	0.85422	0.85440	0.85422	0.85423	69	0	13
2024.02.05	12:24:00	0.85423	0.85443	0.85408	0.85427	189	0	13
2024.02.05	12:27:00	0.85427	0.85434	0.85415	0.85415	123	0	13
2024.02.05	12:30:00	0.85415	0.85417	0.85392	0.85393	111	0	13
2024.02.05	12:33:00	0.85393	0.85394	0.85382	0.85388	93	0	13
2024.02.05	12:36:00	0.85390	0.85402	0.85376	0.85380	72	0	13
2024.02.05	12:39:00	0.85380	0.85391	0.85347	0.85347	168	0	13
2024.02.05	12:42:00	0.85348	0.85365	0.85341	0.85358	66	0	13
2024.02.05	12:45:00	0.85356	0.85375	0.85355	0.85368	73	0	13
2024.02.05	12:48:00	0.85368	0.85368	0.85357	0.85360	50	0	13
2024.02.05	12:51:00	0.85360	0.85360	0.85343	0.85350	66	0	13
2024.02.05	12:54:00	0.85350	0.85356	0.85347	0.85355	87	0	13
2024.02.05	12:57:00	0.85355	0.85355	0.85339	0.85342	56	0	13
2024.02.05	13:00:00	0.85342	0.85352	0.85338	0.85349	57	0	13
2024.02.05	13:03:00	0.85349	0.85350	0.85338	0.85343	53	0	13
2024.02.05	13:06:00	0.85343	0.85372	0.85340	0.85370	92	0	13
2024.02.05	13:09:00	0.85371	0.85380	0.85366	0.85378	96	0	13
2024.02.05	13:12:00	0.85379	0.85387	0.85377	0.85380	63	0	13
2024.02.05	13:15:00	0.85380	0.85383	0.85368	0.85377	83	0	13
2024.02.05	13:18:00	0.85377	0.85396	0.85376	0.85395	59	0	13
2024.02.05	13:21:00	0.85395	0.85407	0.85389	0.85407	116	0	13
2024.02.05	13:24:00	0.85407	0.85424	0.85402	0.85423	82	0	13
2024.02.05	13:27:00	0.85423	0.85439	0.85412	0.85431	103	0	13
2024.02.05	13:30:00	0.85431	0.85443	0.85425	0.85438	94	0	13
2024.02.05	13:33:00	0.85439	0.85479	0.85438	0.85471	135	0	13
2024.02.05	13:36:00	0.85471	0.85477	0.85446	0.85471	114	0	13
2024.02.05	13:39:00	0.85471	0.85479	0.85449	0.85450	124	0	13
2024.02.05	13:42:00	0.85449	0.85468	0.85449	0.85466	80	0	13
2024.02.05	13:45:00	0.85467	0.85473	0.85460	0.85473	63	0	13
2024.02.05	13:48:00	0.85475	0.85507	0.85475	0.85493	158	0	13
2024.02.05	13:51:00	0.85493	0.85518	0.85493	0.85515	112	0	13
2024.02.05	13:54:00	0.85514	0.85521	0.85503	0.85512	93	0	13
2024.02.05	13:57:00	0.85512	0.85527	0.85508	0.85526	104	0	13
2024.02.05	14:00:00	0.85526	0.85545	0.85526	0.85540	104	0	13
2024.02.05	14:03:00	0.85539	0.85548	0.85531	0.85533	108	0	13
2024.02.05	14:06:00	0.85533	0.85547	0.85532	0.85547	70	0	13
2024.02.05	14:09:00	0.85547	0.85549	0.85530	0.85537	66	0	13
2024.02.05	14:12:00	0.85536	0.85549	0.85525	0.85548	75	0	13
2024.02.05	14:15:00	0.85548	0.85559	0.85548	0.85552	48	0	13
2024.02.05	14:18:00	0.85552	0.85560	0.85535	0.85535	56	0	13
2024.02.05	14:21:00	0.85535	0.85536	0.85518	0.85525	57	0	13
2024.02.05	14:24:00	0.85525	0.85530	0.85506	0.85525	99	0	13
2024.02.05	14:27:00	0.85526	0.85548	0.85517	0.85544	84	0	13
2024.02.05	14:30:00	0.85544	0.85552	0.85532	0.85551	76	0	13
2024.02.05	14:33:00	0.85550	0.85562	0.85542	0.85546	60	0	13
