<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.05	01:04:00	18.89192	18.89269	18.89121	18.89192	6	0	3100
2024.02.05	01:06:00	18.85355	18.85355	18.85355	18.85355	1	0	7165
2024.02.05	01:08:00	18.89400	18.89400	18.89053	18.89053	2	0	2992
2024.02.05	01:10:00	18.89053	18.89053	18.88958	18.88958	3	0	3100
2024.02.05	01:12:00	18.88958	18.88968	18.88938	18.88938	3	0	2624
2024.02.05	01:14:00	18.88938	18.90813	18.88938	18.90813	5	0	100
2024.02.05	01:18:00	18.89435	18.90813	18.89435	18.90813	2	0	499
2024.02.05	01:20:00	18.90981	18.90981	18.90872	18.90872	4	0	331
2024.02.05	01:22:00	18.91031	18.91062	18.91025	18.91025	4	0	250
2024.02.05	01:24:00	18.89435	18.89435	18.89435	18.89435	1	0	1960
2024.02.05	01:26:00	18.91058	18.91058	18.91058	18.91058	1	0	254
2024.02.05	01:28:00	18.91079	18.91079	18.90938	18.90938	4	0	233
2024.02.05	01:30:00	18.90918	18.91016	18.90696	18.91016	9	0	542
2024.02.05	01:32:00	18.91030	18.91064	18.91030	18.91064	11	0	494
2024.02.05	01:34:00	18.91063	18.91064	18.90659	18.90910	6	0	494
2024.02.05	01:36:00	18.91027	18.91031	18.90992	18.91017	5	0	531
2024.02.05	01:38:00	18.90225	18.91067	18.90225	18.91067	3	0	355
2024.02.05	01:40:00	18.91067	18.91067	18.91067	18.91067	2	0	494
2024.02.05	01:42:00	18.90659	18.90659	18.90659	18.90659	1	0	927
2024.02.05	01:46:00	18.90828	18.90828	18.90828	18.90828	1	0	758
2024.02.05	01:48:00	18.89993	18.90828	18.89993	18.90828	2	0	758
2024.02.05	01:50:00	18.89993	18.91070	18.89993	18.91070	3	0	516
2024.02.05	01:54:00	18.89993	18.91070	18.89993	18.91070	2	0	516
2024.02.05	01:58:00	18.89993	18.91070	18.89993	18.91070	2	0	516
2024.02.05	02:00:00	18.91070	18.91070	18.87712	18.89379	724	0	100
2024.02.05	02:02:00	18.89439	18.89968	18.88838	18.89478	878	0	550
2024.02.05	02:04:00	18.89560	18.89746	18.89071	18.89448	879	0	551
2024.02.05	02:06:00	18.89338	18.89658	18.89120	18.89488	821	0	534
2024.02.05	02:08:00	18.89339	18.90648	18.89208	18.90648	602	0	426
2024.02.05	02:10:00	18.90658	18.92108	18.90438	18.92108	127	0	344
2024.02.05	02:12:00	18.92148	18.92538	18.92148	18.92378	93	0	355
2024.02.05	02:14:00	18.92388	18.92952	18.92327	18.92851	107	0	423
2024.02.05	02:16:00	18.92842	18.93198	18.92807	18.93056	104	0	446
2024.02.05	02:18:00	18.93046	18.93624	18.93038	18.93587	118	0	309
2024.02.05	02:20:00	18.93569	18.93610	18.93114	18.93252	173	0	321
2024.02.05	02:22:00	18.93267	18.94209	18.93245	18.94159	196	0	206
2024.02.05	02:24:00	18.94109	18.94173	18.93452	18.93810	136	0	325
2024.02.05	02:26:00	18.93749	18.94066	18.93398	18.93585	112	0	357
2024.02.05	02:28:00	18.93409	18.93748	18.93192	18.93598	78	0	265
2024.02.05	02:30:00	18.93578	18.94448	18.93548	18.94418	112	0	100
2024.02.05	02:32:00	18.94438	18.95048	18.94258	18.94328	158	0	123
2024.02.05	02:34:00	18.94308	18.94488	18.94218	18.94318	77	0	323
2024.02.05	02:36:00	18.94348	18.94622	18.94308	18.94622	36	0	132
2024.02.05	02:38:00	18.94622	18.94708	18.93778	18.94108	49	0	100
2024.02.05	02:40:00	18.94088	18.94378	18.94008	18.94198	79	0	367
2024.02.05	02:42:00	18.94198	18.94231	18.94087	18.94178	71	0	100
2024.02.05	02:44:00	18.94141	18.94238	18.94108	18.94238	15	0	100
2024.02.05	02:46:00	18.94238	18.94238	18.94113	18.94113	34	0	100
2024.02.05	02:48:00	18.94181	18.94227	18.93947	18.93947	28	0	444
2024.02.05	02:50:00	18.94158	18.94217	18.94048	18.94203	19	0	500
2024.02.05	02:52:00	18.94220	18.94238	18.94110	18.94204	10	0	524
2024.02.05	02:54:00	18.94206	18.94238	18.94109	18.94205	25	0	485
2024.02.05	02:56:00	18.94465	18.94498	18.94143	18.94194	27	0	396
2024.02.05	02:58:00	18.94196	18.94410	18.94196	18.94350	13	0	418
2024.02.05	03:00:00	18.94296	18.94337	18.94267	18.94322	18	0	100
2024.02.05	03:02:00	18.94335	18.94343	18.94273	18.94279	7	0	481
2024.02.05	03:04:00	18.94305	18.94305	18.94304	18.94304	3	0	467
2024.02.05	03:06:00	18.94286	18.94286	18.93018	18.93018	62	0	259
2024.02.05	03:08:00	18.92978	18.93208	18.92828	18.92848	95	0	257
2024.02.05	03:10:00	18.92878	18.93298	18.92848	18.93261	101	0	243
2024.02.05	03:12:00	18.93181	18.93798	18.93162	18.93738	71	0	220
2024.02.05	03:14:00	18.93728	18.94479	18.93728	18.94437	121	0	304
2024.02.05	03:16:00	18.94412	18.94608	18.94234	18.94448	107	0	151
2024.02.05	03:18:00	18.94392	18.94736	18.94268	18.94391	34	0	100
2024.02.05	03:20:00	18.94451	18.94474	18.94288	18.94292	39	0	345
2024.02.05	03:22:00	18.94327	18.94327	18.94195	18.94307	22	0	438
2024.02.05	03:24:00	18.94237	18.94498	18.94219	18.94477	36	0	307
2024.02.05	03:26:00	18.94502	18.94559	18.94262	18.94309	45	0	240
2024.02.05	03:28:00	18.94371	18.94400	18.94248	18.94248	21	0	539
2024.02.05	03:30:00	18.94248	18.94248	18.93778	18.93825	32	0	504
2024.02.05	03:32:00	18.93826	18.93838	18.93763	18.93827	10	0	577
2024.02.05	03:34:00	18.93781	18.93823	18.92459	18.92768	43	0	389
2024.02.05	03:36:00	18.92633	18.93009	18.92528	18.92976	24	0	507
2024.02.05	03:38:00	18.93002	18.93013	18.92879	18.92938	20	0	495
2024.02.05	03:40:00	18.92906	18.92906	18.90895	18.90895	51	0	448
2024.02.05	03:42:00	18.90941	18.90953	18.90911	18.90922	4	0	510
2024.02.05	03:44:00	18.90986	18.91067	18.90761	18.90893	27	0	520
2024.02.05	03:46:00	18.90818	18.91258	18.90747	18.91190	28	0	496
2024.02.05	03:48:00	18.91148	18.91387	18.91148	18.91366	22	0	475
2024.02.05	03:50:00	18.91303	18.91570	18.91243	18.91462	32	0	494
2024.02.05	03:52:00	18.91371	18.91421	18.90839	18.90903	17	0	492
2024.02.05	03:54:00	18.90923	18.91070	18.90923	18.90979	4	0	522
2024.02.05	03:56:00	18.90962	18.90962	18.90783	18.90888	8	0	523
2024.02.05	03:58:00	18.90895	18.90915	18.90869	18.90915	4	0	510
2024.02.05	04:00:00	18.90927	18.90927	18.89698	18.90048	84	0	269
2024.02.05	04:02:00	18.90078	18.90729	18.89903	18.90562	47	0	185
2024.02.05	04:04:00	18.90562	18.90716	18.90528	18.90699	40	0	518
2024.02.05	04:06:00	18.90608	18.90770	18.90518	18.90658	42	0	554
2024.02.05	04:08:00	18.90621	18.90709	18.90552	18.90552	10	0	557
2024.02.05	04:10:00	18.90664	18.90712	18.90527	18.90593	34	0	494
2024.02.05	04:12:00	18.90559	18.90687	18.90493	18.90504	21	0	540
2024.02.05	04:14:00	18.90453	18.91690	18.90453	18.91638	39	0	497
2024.02.05	04:16:00	18.91608	18.91652	18.91505	18.91598	57	0	436
2024.02.05	04:18:00	18.91621	18.91768	18.91490	18.91505	49	0	248
2024.02.05	04:20:00	18.91463	18.91608	18.91463	18.91494	7	0	554
2024.02.05	04:22:00	18.91415	18.91654	18.91415	18.91561	22	0	100
2024.02.05	04:24:00	18.91528	18.91654	18.91493	18.91535	29	0	534
2024.02.05	04:26:00	18.91532	18.92981	18.91491	18.92839	29	0	549
2024.02.05	04:28:00	18.92881	18.93496	18.92845	18.93420	29	0	447
2024.02.05	04:30:00	18.93533	18.93533	18.92938	18.93100	71	0	481
2024.02.05	04:32:00	18.93128	18.93238	18.92891	18.93006	53	0	334
2024.02.05	04:34:00	18.93006	18.93006	18.92578	18.92774	20	0	452
2024.02.05	04:36:00	18.92774	18.92948	18.92774	18.92888	21	0	417
2024.02.05	04:38:00	18.92858	18.93058	18.92858	18.93008	47	0	367
2024.02.05	04:40:00	18.93008	18.93188	18.92918	18.93188	38	0	231
2024.02.05	04:42:00	18.93199	18.93386	18.93168	18.93298	40	0	194
2024.02.05	04:44:00	18.93286	18.93378	18.93274	18.93274	13	0	531
2024.02.05	04:46:00	18.93188	18.93208	18.93119	18.93162	25	0	408
2024.02.05	04:48:00	18.93178	18.93562	18.93168	18.93532	48	0	323
2024.02.05	04:50:00	18.93584	18.93718	18.93303	18.93338	122	0	257
2024.02.05	04:52:00	18.93328	18.95252	18.93328	18.95115	35	0	100
2024.02.05	04:54:00	18.95115	18.95217	18.95072	18.95072	8	0	290
2024.02.05	04:56:00	18.95044	18.95044	18.94254	18.94254	16	0	318
2024.02.05	04:58:00	18.94254	18.94492	18.94254	18.94451	27	0	291
2024.02.05	05:00:00	18.94353	18.95042	18.94323	18.94727	49	0	104
2024.02.05	05:02:00	18.94727	18.94762	18.94353	18.94445	68	0	104
2024.02.05	05:04:00	18.94373	18.94508	18.93569	18.93735	31	0	104
2024.02.05	05:06:00	18.93735	18.93829	18.93147	18.93270	26	0	140
2024.02.05	05:08:00	18.93270	18.93399	18.93139	18.93306	15	0	293
2024.02.05	05:10:00	18.93306	18.93432	18.93231	18.93384	10	0	416
2024.02.05	05:12:00	18.93317	18.93768	18.93317	18.93768	28	0	428
2024.02.05	05:14:00	18.93671	18.93749	18.93430	18.93532	58	0	220
2024.02.05	05:16:00	18.93532	18.93729	18.93428	18.93665	63	0	100
2024.02.05	05:18:00	18.93665	18.93809	18.93615	18.93627	36	0	104
2024.02.05	05:20:00	18.93627	18.93809	18.93589	18.93809	41	0	309
2024.02.05	05:22:00	18.93766	18.94055	18.93487	18.93749	51	0	178
2024.02.05	05:24:00	18.93702	18.93959	18.93592	18.93757	73	0	100
2024.02.05	05:26:00	18.93738	18.93821	18.93706	18.93725	51	0	100
2024.02.05	05:28:00	18.93729	18.93729	18.93714	18.93720	5	0	100
2024.02.05	05:30:00	18.93700	18.93700	18.93697	18.93697	2	0	100
2024.02.05	05:32:00	18.93699	18.93736	18.93699	18.93736	4	0	100
2024.02.05	05:34:00	18.93724	18.93767	18.93724	18.93734	5	0	100
2024.02.05	05:36:00	18.93734	18.93793	18.93734	18.93746	10	0	100
2024.02.05	05:38:00	18.93747	18.93747	18.93723	18.93746	7	0	100
2024.02.05	05:40:00	18.93737	18.93760	18.93737	18.93760	3	0	100
2024.02.05	05:42:00	18.93769	18.93787	18.93718	18.93718	7	0	100
2024.02.05	05:44:00	18.93802	18.93874	18.93558	18.93874	5	0	100
2024.02.05	05:46:00	18.93823	18.93879	18.93821	18.93879	7	0	100
2024.02.05	05:48:00	18.93879	18.93879	18.93879	18.93879	2	0	100
2024.02.05	05:50:00	18.93916	18.93916	18.93847	18.93894	6	0	100
2024.02.05	05:52:00	18.93907	18.93907	18.93517	18.93610	8	0	100
2024.02.05	05:54:00	18.93530	18.93743	18.93530	18.93701	10	0	110
2024.02.05	05:56:00	18.93598	18.93808	18.93574	18.93709	27	0	355
2024.02.05	05:58:00	18.93709	18.93761	18.93598	18.93725	13	0	257
2024.02.05	06:00:00	18.93725	18.93960	18.93584	18.93858	28	0	259
2024.02.05	06:02:00	18.93858	18.94336	18.93770	18.94038	16	0	100
2024.02.05	06:04:00	18.94018	18.94028	18.93889	18.93889	7	0	164
2024.02.05	06:06:00	18.93886	18.93886	18.93532	18.93569	13	0	278
2024.02.05	06:08:00	18.93569	18.93781	18.93194	18.93289	51	0	514
2024.02.05	06:10:00	18.93289	18.93289	18.93104	18.93193	14	0	358
2024.02.05	06:12:00	18.93193	18.93308	18.93108	18.93126	17	0	399
2024.02.05	06:14:00	18.93128	18.93208	18.93098	18.93149	14	0	465
2024.02.05	06:16:00	18.93128	18.93181	18.93098	18.93181	7	0	492
2024.02.05	06:18:00	18.93514	18.93514	18.92997	18.93092	12	0	159
2024.02.05	06:20:00	18.93077	18.93094	18.92962	18.93058	15	0	514
2024.02.05	06:22:00	18.93058	18.93101	18.93058	18.93098	3	0	502
2024.02.05	06:24:00	18.93096	18.93148	18.93096	18.93106	6	0	475
2024.02.05	06:26:00	18.93078	18.93148	18.93078	18.93083	9	0	433
2024.02.05	06:28:00	18.93137	18.93146	18.93108	18.93141	5	0	499
2024.02.05	06:30:00	18.93100	18.93137	18.93088	18.93137	4	0	517
2024.02.05	06:32:00	18.93136	18.93148	18.93136	18.93138	3	0	494
2024.02.05	06:34:00	18.93158	18.93288	18.93128	18.93167	24	0	447
2024.02.05	06:36:00	18.93167	18.93169	18.93137	18.93138	5	0	424
2024.02.05	06:38:00	18.93066	18.93159	18.93066	18.93129	3	0	403
2024.02.05	06:40:00	18.93135	18.93163	18.93035	18.93130	5	0	399
2024.02.05	06:42:00	18.93140	18.93155	18.93039	18.93137	10	0	407
2024.02.05	06:44:00	18.93039	18.93201	18.93039	18.93201	4	0	361
2024.02.05	06:46:00	18.93197	18.93197	18.93166	18.93166	4	0	365
2024.02.05	06:50:00	18.93416	18.93910	18.93416	18.93842	25	0	250
2024.02.05	06:52:00	18.93942	18.94003	18.93850	18.93917	14	0	655
2024.02.05	06:54:00	18.93917	18.93973	18.93864	18.93917	8	0	529
2024.02.05	06:56:00	18.93917	18.94003	18.93859	18.93964	16	0	541
2024.02.05	06:58:00	18.93964	18.94003	18.93859	18.93859	12	0	429
2024.02.05	07:00:00	18.93967	18.94018	18.93841	18.93886	20	0	142
2024.02.05	07:02:00	18.93886	18.94258	18.93886	18.94185	22	0	527
2024.02.05	07:04:00	18.94188	18.94528	18.93978	18.94028	37	0	523
2024.02.05	07:06:00	18.94222	18.94301	18.94184	18.94292	13	0	241
2024.02.05	07:08:00	18.94292	18.94292	18.94289	18.94289	2	0	165
2024.02.05	07:10:00	18.94289	18.94289	18.93861	18.93946	13	0	220
2024.02.05	07:12:00	18.93953	18.93973	18.93953	18.93973	2	0	269
2024.02.05	07:14:00	18.93973	18.93973	18.93817	18.93924	10	0	269
2024.02.05	07:16:00	18.93924	18.93936	18.93888	18.93888	3	0	268
2024.02.05	07:18:00	18.93923	18.93923	18.91779	18.91826	60	0	100
2024.02.05	07:20:00	18.91826	18.91826	18.91067	18.91291	161	0	224
2024.02.05	07:22:00	18.91259	18.91406	18.91108	18.91278	162	0	304
2024.02.05	07:24:00	18.91258	18.91568	18.91018	18.91018	113	0	224
2024.02.05	07:26:00	18.91028	18.91138	18.90923	18.91012	36	0	504
2024.02.05	07:28:00	18.91027	18.91228	18.90923	18.91208	55	0	426
2024.02.05	07:30:00	18.91198	18.91368	18.91108	18.91209	80	0	366
2024.02.05	07:32:00	18.91146	18.91232	18.91072	18.91171	23	0	456
2024.02.05	07:34:00	18.91127	18.91304	18.90858	18.90928	35	0	522
2024.02.05	07:36:00	18.90893	18.90998	18.90857	18.90971	62	0	491
2024.02.05	07:38:00	18.90926	18.91260	18.90926	18.91168	71	0	440
2024.02.05	07:40:00	18.91208	18.91408	18.91004	18.91113	81	0	477
2024.02.05	07:42:00	18.91071	18.91254	18.90802	18.90967	50	0	525
2024.02.05	07:44:00	18.91052	18.91097	18.90885	18.91006	17	0	461
2024.02.05	07:46:00	18.91006	18.91193	18.91006	18.91179	32	0	491
2024.02.05	07:48:00	18.91144	18.91180	18.90989	18.91009	20	0	454
2024.02.05	07:50:00	18.91009	18.91126	18.90942	18.90981	22	0	481
2024.02.05	07:52:00	18.90981	18.92662	18.90981	18.92629	73	0	354
2024.02.05	07:54:00	18.92596	18.93316	18.92198	18.92298	157	0	531
2024.02.05	07:56:00	18.92349	18.92545	18.91964	18.92245	140	0	364
2024.02.05	07:58:00	18.92295	18.92378	18.92054	18.92187	75	0	434
2024.02.05	08:00:00	18.92108	18.92578	18.92108	18.92204	81	0	291
2024.02.05	08:02:00	18.92204	18.92368	18.91442	18.92208	177	0	104
2024.02.05	08:04:00	18.92215	18.92392	18.91856	18.92378	128	0	244
2024.02.05	08:06:00	18.92378	18.92378	18.91848	18.91873	91	0	235
2024.02.05	08:08:00	18.91867	18.91932	18.91135	18.91320	93	0	158
2024.02.05	08:10:00	18.91320	18.91365	18.91065	18.91276	80	0	174
2024.02.05	08:12:00	18.91276	18.91574	18.91096	18.91174	56	0	278
2024.02.05	08:14:00	18.91267	18.92113	18.91267	18.91732	54	0	193
2024.02.05	08:16:00	18.91732	18.91898	18.91577	18.91799	36	0	119
2024.02.05	08:18:00	18.91734	18.92139	18.91663	18.91978	44	0	155
2024.02.05	08:20:00	18.91965	18.92010	18.91359	18.91375	69	0	171
2024.02.05	08:22:00	18.91333	18.91375	18.90732	18.90836	55	0	249
2024.02.05	08:24:00	18.90836	18.90841	18.90105	18.90110	44	0	269
2024.02.05	08:26:00	18.90110	18.90310	18.90067	18.90067	17	0	304
2024.02.05	08:28:00	18.90067	18.90090	18.89968	18.90050	9	0	278
2024.02.05	08:30:00	18.90050	18.90354	18.89728	18.90168	67	0	267
2024.02.05	08:32:00	18.90154	18.90163	18.89771	18.89966	101	0	243
2024.02.05	08:34:00	18.90027	18.90223	18.89803	18.90006	58	0	272
2024.02.05	08:36:00	18.90054	18.90159	18.89761	18.89860	69	0	359
2024.02.05	08:38:00	18.89806	18.89985	18.89802	18.89949	54	0	327
2024.02.05	08:40:00	18.89949	18.91623	18.89804	18.91489	111	0	289
2024.02.05	08:42:00	18.91489	18.91489	18.90710	18.90724	53	0	458
2024.02.05	08:44:00	18.90704	18.90704	18.90093	18.90313	114	0	100
2024.02.05	08:46:00	18.90313	18.90438	18.89888	18.89966	54	0	104
2024.02.05	08:48:00	18.89979	18.90112	18.89888	18.89986	94	0	540
2024.02.05	08:50:00	18.89977	18.90698	18.89849	18.90668	123	0	452
2024.02.05	08:52:00	18.90698	18.90698	18.89678	18.89688	33	0	266
2024.02.05	08:54:00	18.89698	18.89818	18.89658	18.89818	39	0	440
2024.02.05	08:56:00	18.89818	18.90158	18.89778	18.89817	33	0	404
2024.02.05	08:58:00	18.89838	18.90150	18.89838	18.90150	69	0	314
2024.02.05	09:00:00	18.90150	18.90203	18.89998	18.90151	26	0	114
2024.02.05	09:02:00	18.90117	18.90749	18.90001	18.90186	165	0	100
2024.02.05	09:04:00	18.90167	18.90679	18.89983	18.90468	67	0	100
2024.02.05	09:06:00	18.90804	18.91138	18.90558	18.91124	127	0	100
2024.02.05	09:08:00	18.91147	18.91650	18.91065	18.91410	34	0	100
2024.02.05	09:10:00	18.91410	18.91563	18.90938	18.91092	44	0	102
2024.02.05	09:12:00	18.91092	18.91563	18.91092	18.91387	49	0	164
2024.02.05	09:14:00	18.91365	18.91628	18.91247	18.91558	87	0	156
2024.02.05	09:16:00	18.91558	18.92526	18.91558	18.92347	181	0	100
2024.02.05	09:18:00	18.92287	18.92287	18.90718	18.90848	107	0	100
2024.02.05	09:20:00	18.90684	18.91659	18.90628	18.90728	114	0	120
2024.02.05	09:22:00	18.90798	18.91127	18.90662	18.90964	124	0	125
2024.02.05	09:24:00	18.90964	18.91387	18.90776	18.90918	90	0	100
2024.02.05	09:26:00	18.90918	18.91415	18.90773	18.91038	83	0	214
2024.02.05	09:28:00	18.91038	18.92011	18.91038	18.91717	94	0	100
2024.02.05	09:30:00	18.91657	18.93233	18.91657	18.92868	141	0	100
2024.02.05	09:32:00	18.92818	18.92946	18.91558	18.91978	86	0	100
2024.02.05	09:34:00	18.92118	18.92320	18.90707	18.91336	129	0	104
2024.02.05	09:36:00	18.91324	18.91368	18.90718	18.90988	69	0	160
2024.02.05	09:38:00	18.91118	18.91148	18.90618	18.91018	97	0	100
2024.02.05	09:40:00	18.91018	18.91078	18.90539	18.90641	67	0	100
2024.02.05	09:42:00	18.90641	18.90803	18.89146	18.89548	125	0	100
2024.02.05	09:44:00	18.89548	18.90168	18.89459	18.89968	119	0	236
2024.02.05	09:46:00	18.90068	18.90408	18.89722	18.90318	131	0	337
2024.02.05	09:48:00	18.90305	18.90368	18.89908	18.90174	65	0	159
2024.02.05	09:50:00	18.90210	18.90948	18.90053	18.90668	64	0	211
2024.02.05	09:52:00	18.90668	18.90688	18.90044	18.90180	76	0	182
2024.02.05	09:54:00	18.90107	18.90394	18.90038	18.90068	47	0	100
2024.02.05	09:56:00	18.90298	18.91283	18.90241	18.91254	80	0	285
2024.02.05	09:58:00	18.91312	18.92128	18.91249	18.91988	112	0	189
2024.02.05	10:00:00	18.91988	18.94413	18.91959	18.93607	237	0	100
2024.02.05	10:02:00	18.93550	18.93868	18.93257	18.93528	214	0	217
2024.02.05	10:04:00	18.93568	18.93658	18.92858	18.93027	252	0	100
2024.02.05	10:06:00	18.93037	18.93559	18.92801	18.93392	167	0	215
2024.02.05	10:08:00	18.93392	18.94398	18.93348	18.94028	160	0	100
2024.02.05	10:10:00	18.94028	18.94328	18.93233	18.93472	206	0	100
2024.02.05	10:12:00	18.93468	18.93560	18.93135	18.93135	207	0	105
2024.02.05	10:14:00	18.93127	18.94368	18.93122	18.94308	153	0	154
2024.02.05	10:16:00	18.94308	18.95113	18.94203	18.94203	119	0	100
2024.02.05	10:18:00	18.94205	18.94617	18.94203	18.94437	97	0	100
2024.02.05	10:20:00	18.94407	18.95209	18.94088	18.94238	260	0	100
2024.02.05	10:22:00	18.94238	18.95488	18.94158	18.95245	187	0	100
2024.02.05	10:24:00	18.95245	18.96119	18.95028	18.95338	200	0	137
2024.02.05	10:26:00	18.95308	18.95768	18.95185	18.95738	287	0	183
2024.02.05	10:28:00	18.95729	18.96709	18.95354	18.96449	346	0	119
2024.02.05	10:30:00	18.96533	18.97546	18.96348	18.97367	370	0	100
2024.02.05	10:32:00	18.97367	18.97417	18.96836	18.96938	287	0	100
2024.02.05	10:34:00	18.96917	18.97563	18.96813	18.97063	120	0	100
2024.02.05	10:36:00	18.97063	18.97563	18.96976	18.97479	164	0	100
2024.02.05	10:38:00	18.97475	18.97688	18.97197	18.97688	128	0	100
2024.02.05	10:40:00	18.97591	18.97893	18.97477	18.97688	94	0	100
2024.02.05	10:42:00	18.97707	18.97857	18.97688	18.97700	65	0	116
2024.02.05	10:44:00	18.97693	18.97917	18.97447	18.97750	116	0	100
2024.02.05	10:46:00	18.97750	18.98198	18.97608	18.97700	146	0	100
2024.02.05	10:48:00	18.97701	18.98182	18.97226	18.97591	217	0	100
2024.02.05	10:50:00	18.97558	18.98128	18.97465	18.98082	226	0	138
2024.02.05	10:52:00	18.98082	18.98335	18.97941	18.98288	181	0	100
2024.02.05	10:54:00	18.98288	18.98557	18.97889	18.98498	128	0	166
2024.02.05	10:56:00	18.98507	18.98681	18.96636	18.96636	117	0	100
2024.02.05	10:58:00	18.96618	18.97252	18.96603	18.97088	144	0	100
2024.02.05	11:00:00	18.96984	18.97068	18.95418	18.95418	216	0	116
2024.02.05	11:02:00	18.95418	18.95418	18.94110	18.94208	133	0	215
2024.02.05	11:04:00	18.94198	18.94378	18.93998	18.94338	171	0	194
2024.02.05	11:06:00	18.94308	18.94473	18.94008	18.94318	103	0	194
2024.02.05	11:08:00	18.94348	18.94731	18.94298	18.94585	118	0	100
2024.02.05	11:10:00	18.94585	18.96188	18.94571	18.96188	80	0	184
2024.02.05	11:12:00	18.96163	18.96688	18.96045	18.96688	19	0	101
2024.02.05	11:14:00	18.96688	18.96958	18.96611	18.96728	35	0	218
2024.02.05	11:16:00	18.96763	18.96850	18.96068	18.96178	64	0	100
2024.02.05	11:18:00	18.96143	18.96787	18.96058	18.96761	57	0	163
2024.02.05	11:20:00	18.96735	18.96944	18.96641	18.96860	69	0	294
2024.02.05	11:22:00	18.96860	18.97495	18.96765	18.97314	128	0	235
2024.02.05	11:24:00	18.97313	18.97731	18.96878	18.97588	103	0	112
2024.02.05	11:26:00	18.97583	18.97583	18.97275	18.97388	44	0	185
2024.02.05	11:28:00	18.97388	18.97447	18.97163	18.97205	75	0	169
2024.02.05	11:30:00	18.97153	18.97153	18.96814	18.97057	47	0	205
2024.02.05	11:32:00	18.97057	18.97813	18.96813	18.97813	34	0	185
2024.02.05	11:34:00	18.97813	18.98202	18.97572	18.98029	38	0	160
2024.02.05	11:36:00	18.98046	18.98063	18.97695	18.97860	53	0	100
2024.02.05	11:38:00	18.97860	18.98018	18.97618	18.98018	83	0	163
2024.02.05	11:40:00	18.98018	18.99291	18.97998	18.99208	190	0	100
2024.02.05	11:42:00	18.99195	18.99593	18.98885	18.98917	188	0	172
2024.02.05	11:44:00	18.98917	18.99538	18.98608	18.99538	182	0	214
2024.02.05	11:46:00	18.99518	18.99568	18.98862	18.99063	72	0	237
2024.02.05	11:48:00	18.99063	18.99328	18.98688	18.99038	99	0	104
2024.02.05	11:50:00	18.99128	18.99328	18.98771	18.98938	160	0	100
2024.02.05	11:52:00	18.98898	18.99035	18.98483	18.98972	104	0	326
2024.02.05	11:54:00	18.98972	18.99447	18.98528	18.98728	168	0	205
2024.02.05	11:56:00	18.98728	18.98843	18.98477	18.98623	123	0	163
