<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.16	01:50:00	18.67750	18.67750	18.67750	18.67750	1	0	2130
2024.01.16	01:55:00	18.65356	18.67870	18.65356	18.67870	4	0	2010
2024.01.16	02:00:00	18.68652	18.69938	18.68313	18.69842	77	0	100
2024.01.16	02:05:00	18.69842	18.70041	18.69661	18.69961	16	0	306
2024.01.16	02:10:00	18.69961	18.71398	18.69583	18.70744	46	0	100
2024.01.16	02:15:00	18.70696	18.71228	18.70592	18.71100	43	0	100
2024.01.16	02:20:00	18.71100	18.71259	18.71038	18.71038	30	0	350
2024.01.16	02:25:00	18.71038	18.71433	18.71038	18.71210	8	0	147
2024.01.16	02:30:00	18.71210	18.71784	18.71029	18.71209	31	0	100
2024.01.16	02:35:00	18.71219	18.72129	18.71189	18.72091	258	0	100
2024.01.16	02:40:00	18.72076	18.72181	18.71809	18.71819	367	0	100
2024.01.16	02:45:00	18.71829	18.72578	18.71769	18.72246	180	0	212
2024.01.16	02:50:00	18.72261	18.73524	18.72261	18.73258	221	0	643
2024.01.16	02:55:00	18.73261	18.73550	18.73220	18.73393	74	0	721
2024.01.16	03:00:00	18.73475	18.75578	18.73390	18.75428	543	0	100
2024.01.16	03:05:00	18.75438	18.75908	18.75379	18.75858	963	0	394
2024.01.16	03:10:00	18.75868	18.76183	18.75479	18.75479	60	0	244
2024.01.16	03:15:00	18.75479	18.75848	18.75424	18.75802	334	0	334
2024.01.16	03:20:00	18.75757	18.75838	18.74848	18.74968	212	0	400
2024.01.16	03:25:00	18.74928	18.75068	18.74428	18.74458	203	0	554
2024.01.16	03:30:00	18.74438	18.74638	18.73448	18.73488	287	0	296
2024.01.16	03:35:00	18.73508	18.73568	18.72988	18.73098	65	0	499
2024.01.16	03:40:00	18.73098	18.73206	18.73037	18.73206	10	0	445
2024.01.16	03:45:00	18.73204	18.73231	18.73162	18.73219	10	0	487
2024.01.16	03:50:00	18.73254	18.73297	18.73254	18.73294	14	0	569
2024.01.16	03:55:00	18.73257	18.73368	18.73103	18.73301	17	0	496
2024.01.16	04:00:00	18.73301	18.74256	18.73288	18.74256	58	0	216
2024.01.16	04:05:00	18.74299	18.74311	18.73902	18.74005	51	0	360
2024.01.16	04:10:00	18.74005	18.74103	18.73943	18.73984	21	0	179
2024.01.16	04:15:00	18.73984	18.74068	18.73930	18.74001	30	0	104
2024.01.16	04:20:00	18.74001	18.74188	18.73737	18.74118	36	0	399
2024.01.16	04:25:00	18.74172	18.74448	18.74122	18.74277	14	0	334
2024.01.16	04:30:00	18.74277	18.75138	18.74277	18.74968	230	0	435
2024.01.16	04:35:00	18.74988	18.75048	18.74178	18.74238	309	0	375
2024.01.16	04:40:00	18.74238	18.74498	18.74188	18.74408	323	0	224
2024.01.16	04:45:00	18.74418	18.74848	18.74407	18.74688	107	0	336
2024.01.16	04:50:00	18.74688	18.74868	18.74688	18.74813	102	0	485
2024.01.16	04:55:00	18.74813	18.74813	18.74539	18.74569	100	0	497
2024.01.16	05:00:00	18.74569	18.74778	18.74550	18.74698	92	0	540
2024.01.16	05:05:00	18.74718	18.74728	18.74549	18.74600	94	0	529
2024.01.16	05:10:00	18.74389	18.74848	18.74098	18.74798	301	0	347
2024.01.16	05:15:00	18.74808	18.74888	18.74638	18.74758	345	0	274
2024.01.16	05:20:00	18.74728	18.75568	18.74728	18.75458	296	0	359
2024.01.16	05:25:00	18.75478	18.75808	18.75418	18.75768	239	0	299
2024.01.16	05:30:00	18.75778	18.76678	18.75778	18.76148	521	0	104
2024.01.16	05:35:00	18.76118	18.77928	18.76078	18.77452	317	0	287
2024.01.16	05:40:00	18.77469	18.78058	18.77158	18.77998	300	0	332
2024.01.16	05:45:00	18.78028	18.78028	18.77658	18.77778	374	0	388
2024.01.16	05:50:00	18.77798	18.77898	18.77636	18.77888	76	0	264
2024.01.16	05:55:00	18.77928	18.78178	18.77688	18.78108	148	0	240
2024.01.16	06:00:00	18.78118	18.78310	18.78028	18.78188	97	0	199
2024.01.16	06:05:00	18.78158	18.78259	18.78018	18.78246	52	0	259
2024.01.16	06:10:00	18.78308	18.78348	18.77838	18.77998	68	0	175
2024.01.16	06:15:00	18.77968	18.78058	18.77768	18.77998	111	0	264
2024.01.16	06:20:00	18.78008	18.78178	18.78008	18.78118	90	0	331
2024.01.16	06:25:00	18.78128	18.78182	18.78078	18.78128	73	0	100
2024.01.16	06:30:00	18.78138	18.78178	18.77793	18.77838	132	0	284
2024.01.16	06:35:00	18.77858	18.77898	18.77703	18.77703	90	0	529
2024.01.16	06:40:00	18.77703	18.77738	18.77703	18.77705	20	0	577
2024.01.16	06:45:00	18.77705	18.78858	18.77705	18.78838	157	0	301
2024.01.16	06:50:00	18.78818	18.78818	18.78507	18.78531	77	0	335
2024.01.16	06:55:00	18.78519	18.78538	18.77728	18.77748	80	0	524
2024.01.16	07:00:00	18.77748	18.78346	18.77628	18.78301	106	0	128
2024.01.16	07:05:00	18.78329	18.78364	18.78008	18.78008	41	0	125
2024.01.16	07:10:00	18.78028	18.78248	18.77958	18.78168	103	0	253
2024.01.16	07:15:00	18.78168	18.78428	18.78085	18.78108	94	0	100
2024.01.16	07:20:00	18.78088	18.78299	18.77968	18.78038	109	0	103
2024.01.16	07:25:00	18.78058	18.78098	18.77798	18.77878	41	0	404
2024.01.16	07:30:00	18.77858	18.78687	18.77773	18.78278	122	0	284
2024.01.16	07:35:00	18.78258	18.78816	18.78258	18.78738	109	0	269
2024.01.16	07:40:00	18.78773	18.78998	18.78523	18.78539	54	0	314
2024.01.16	07:45:00	18.78690	18.79158	18.78508	18.78728	50	0	313
2024.01.16	07:50:00	18.78670	18.78898	18.78656	18.78808	59	0	454
2024.01.16	07:55:00	18.78818	18.79198	18.78708	18.78798	33	0	184
2024.01.16	08:00:00	18.78838	18.79348	18.78681	18.78728	74	0	134
2024.01.16	08:05:00	18.78691	18.78918	18.76838	18.77286	142	0	332
2024.01.16	08:10:00	18.77109	18.77878	18.76878	18.77081	93	0	336
2024.01.16	08:15:00	18.77068	18.77378	18.76780	18.77348	107	0	293
2024.01.16	08:20:00	18.77372	18.78188	18.77368	18.77705	148	0	218
2024.01.16	08:25:00	18.77705	18.77757	18.77193	18.77370	81	0	309
2024.01.16	08:30:00	18.77304	18.77808	18.76699	18.77048	201	0	116
2024.01.16	08:35:00	18.77068	18.77458	18.77009	18.77458	323	0	100
2024.01.16	08:40:00	18.77458	18.78437	18.77195	18.78437	58	0	135
2024.01.16	08:45:00	18.78437	18.80313	18.78437	18.78992	124	0	100
2024.01.16	08:50:00	18.78931	18.79372	18.78875	18.79346	190	0	100
2024.01.16	08:55:00	18.79315	18.79588	18.78042	18.78288	154	0	114
2024.01.16	09:00:00	18.78188	18.78518	18.76732	18.77623	292	0	100
2024.01.16	09:05:00	18.77673	18.80563	18.77673	18.80438	190	0	100
2024.01.16	09:10:00	18.80438	18.83948	18.80438	18.83743	672	0	199
2024.01.16	09:15:00	18.83743	18.84582	18.82270	18.83862	336	0	100
2024.01.16	09:20:00	18.83862	18.83862	18.82075	18.82205	382	0	313
2024.01.16	09:25:00	18.82201	18.83027	18.81898	18.82844	338	0	145
2024.01.16	09:30:00	18.82844	18.83038	18.81235	18.82526	414	0	100
2024.01.16	09:35:00	18.82598	18.82608	18.79790	18.79919	297	0	100
2024.01.16	09:40:00	18.79968	18.81448	18.79654	18.79928	447	0	104
2024.01.16	09:45:00	18.79955	18.81318	18.79797	18.80561	243	0	162
2024.01.16	09:50:00	18.80561	18.81063	18.79152	18.81063	155	0	100
2024.01.16	09:55:00	18.80938	18.83019	18.80892	18.82930	293	0	100
2024.01.16	10:00:00	18.82930	18.85118	18.82930	18.83671	556	0	100
2024.01.16	10:05:00	18.83590	18.83605	18.82012	18.82688	487	0	100
2024.01.16	10:10:00	18.82978	18.85237	18.82978	18.85197	472	0	107
2024.01.16	10:15:00	18.85207	18.87398	18.84438	18.86677	716	0	100
2024.01.16	10:20:00	18.86677	18.87399	18.82168	18.82408	556	0	100
