<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.19	02:40:00	18.92278	18.92886	18.92218	18.92458	115	0	100
2024.01.19	02:45:00	18.92468	18.92730	18.92208	18.92468	619	0	104
2024.01.19	02:50:00	18.92648	18.92678	18.91175	18.91175	712	0	121
2024.01.19	02:55:00	18.91498	18.91678	18.91388	18.91648	137	0	104
2024.01.19	03:00:00	18.91668	18.91713	18.91438	18.91676	194	0	100
2024.01.19	03:05:00	18.91588	18.91928	18.91568	18.91718	241	0	104
2024.01.19	03:10:00	18.91688	18.91718	18.90788	18.91018	114	0	300
2024.01.19	03:15:00	18.91028	18.92168	18.90728	18.91848	323	0	164
2024.01.19	03:20:00	18.91838	18.92298	18.91658	18.91698	311	0	131
2024.01.19	03:25:00	18.91708	18.92308	18.91658	18.92048	299	0	104
2024.01.19	03:30:00	18.92048	18.92098	18.91288	18.91368	375	0	298
2024.01.19	03:35:00	18.91398	18.91840	18.91238	18.91608	238	0	104
2024.01.19	03:40:00	18.91588	18.91673	18.90989	18.91268	155	0	104
2024.01.19	03:45:00	18.91238	18.91731	18.91188	18.91688	149	0	104
2024.01.19	03:50:00	18.91728	18.91790	18.91028	18.91058	199	0	104
2024.01.19	03:55:00	18.91048	18.91264	18.90956	18.91208	105	0	289
2024.01.19	04:00:00	18.91218	18.91346	18.91207	18.91334	12	0	248
2024.01.19	04:05:00	18.91334	18.91852	18.91334	18.91708	64	0	104
2024.01.19	04:10:00	18.91708	18.91708	18.91708	18.91708	5	0	209
2024.01.19	04:15:00	18.91718	18.92068	18.91708	18.92062	154	0	100
2024.01.19	04:20:00	18.91988	18.91988	18.91228	18.91298	134	0	155
2024.01.19	04:25:00	18.91328	18.91558	18.91246	18.91299	149	0	456
2024.01.19	04:30:00	18.91258	18.91468	18.91224	18.91365	67	0	537
2024.01.19	04:35:00	18.91488	18.91488	18.91214	18.91341	61	0	537
2024.01.19	04:40:00	18.91396	18.91418	18.91173	18.91273	49	0	512
2024.01.19	04:45:00	18.91273	18.91415	18.90148	18.90196	67	0	322
2024.01.19	04:50:00	18.90174	18.90800	18.90174	18.90800	330	0	224
2024.01.19	04:55:00	18.90806	18.90878	18.90528	18.90711	142	0	300
2024.01.19	05:00:00	18.90736	18.90830	18.90522	18.90714	82	0	382
2024.01.19	05:05:00	18.90714	18.90893	18.90512	18.90870	46	0	309
2024.01.19	05:10:00	18.90870	18.91589	18.90578	18.91475	125	0	319
2024.01.19	05:15:00	18.91482	18.91688	18.91446	18.91460	48	0	161
2024.01.19	05:20:00	18.91459	18.91716	18.91406	18.91658	62	0	384
2024.01.19	05:25:00	18.91675	18.91675	18.91438	18.91468	64	0	348
2024.01.19	05:30:00	18.91491	18.91628	18.91290	18.91475	128	0	396
2024.01.19	05:35:00	18.91500	18.91563	18.91398	18.91458	52	0	415
2024.01.19	05:40:00	18.91488	18.91551	18.91318	18.91412	53	0	452
2024.01.19	05:45:00	18.91392	18.91471	18.91238	18.91338	39	0	437
2024.01.19	05:50:00	18.91328	18.91591	18.91308	18.91440	120	0	530
2024.01.19	05:55:00	18.91440	18.91530	18.91233	18.91365	52	0	532
2024.01.19	06:00:00	18.91365	18.91503	18.91348	18.91394	39	0	476
2024.01.19	06:05:00	18.91394	18.91476	18.91320	18.91397	26	0	557
2024.01.19	06:10:00	18.91397	18.91582	18.91348	18.91582	77	0	404
2024.01.19	06:15:00	18.91542	18.91682	18.91528	18.91645	30	0	361
2024.01.19	06:20:00	18.91645	18.91692	18.91568	18.91588	19	0	446
2024.01.19	06:25:00	18.91597	18.91716	18.91548	18.91548	37	0	526
2024.01.19	06:30:00	18.91568	18.91611	18.91348	18.91467	40	0	402
2024.01.19	06:35:00	18.91470	18.91532	18.91428	18.91428	15	0	398
2024.01.19	06:40:00	18.91488	18.91488	18.91198	18.91354	56	0	456
2024.01.19	06:45:00	18.91381	18.91586	18.91381	18.91474	20	0	306
2024.01.19	06:50:00	18.91427	18.91670	18.91420	18.91551	66	0	414
2024.01.19	06:55:00	18.91619	18.91722	18.91556	18.91618	64	0	353
2024.01.19	07:00:00	18.91608	18.91662	18.91428	18.91530	201	0	519
2024.01.19	07:05:00	18.91576	18.91723	18.91384	18.91428	51	0	282
2024.01.19	07:10:00	18.91408	18.91458	18.91258	18.91391	55	0	154
2024.01.19	07:15:00	18.91446	18.91808	18.91248	18.91778	99	0	234
2024.01.19	07:20:00	18.91788	18.92085	18.91708	18.91953	86	0	203
2024.01.19	07:25:00	18.92011	18.92038	18.91608	18.91848	182	0	124
2024.01.19	07:30:00	18.91768	18.93092	18.91698	18.93092	240	0	180
2024.01.19	07:35:00	18.93108	18.94468	18.93108	18.93798	253	0	164
2024.01.19	07:40:00	18.93828	18.94438	18.93748	18.93924	375	0	154
2024.01.19	07:45:00	18.93928	18.95588	18.93808	18.94799	317	0	244
2024.01.19	07:50:00	18.94838	18.95138	18.94727	18.94968	309	0	324
2024.01.19	07:55:00	18.94998	18.95238	18.94728	18.94768	213	0	104
2024.01.19	08:00:00	18.94808	18.95828	18.94808	18.95538	151	0	214
2024.01.19	08:05:00	18.95488	18.95978	18.95478	18.95918	74	0	124
2024.01.19	08:10:00	18.95938	18.98268	18.95538	18.98098	130	0	104
2024.01.19	08:15:00	18.97847	18.98088	18.97228	18.97348	73	0	324
2024.01.19	08:20:00	18.97428	18.98058	18.97018	18.97898	249	0	174
2024.01.19	08:25:00	18.97908	18.98048	18.97148	18.97548	232	0	294
2024.01.19	08:30:00	18.97568	18.99748	18.97468	18.99328	172	0	211
2024.01.19	08:35:00	18.99308	18.99418	18.97988	18.98068	115	0	354
2024.01.19	08:40:00	18.98068	18.98698	18.97434	18.97928	122	0	134
2024.01.19	08:45:00	18.97928	18.98328	18.97305	18.97708	99	0	154
2024.01.19	08:50:00	18.97808	18.97808	18.96848	18.97058	89	0	204
2024.01.19	08:55:00	18.97058	18.97678	18.95588	18.96530	149	0	100
2024.01.19	09:00:00	18.96530	18.97548	18.92908	18.93348	505	0	100
2024.01.19	09:05:00	18.93348	18.95608	18.93338	18.94458	719	0	100
2024.01.19	09:10:00	18.94538	18.95898	18.94538	18.95158	408	0	134
2024.01.19	09:15:00	18.95148	18.95587	18.91868	18.92818	480	0	100
2024.01.19	09:20:00	18.92818	18.93638	18.92338	18.92738	352	0	100
2024.01.19	09:25:00	18.92819	18.93508	18.92278	18.92768	362	0	100
2024.01.19	09:30:00	18.92738	18.94945	18.92188	18.94872	324	0	100
2024.01.19	09:35:00	18.94872	18.95268	18.92117	18.93708	325	0	100
2024.01.19	09:40:00	18.93708	18.94238	18.92243	18.92788	208	0	104
2024.01.19	09:45:00	18.92788	18.94313	18.91938	18.94140	186	0	100
2024.01.19	09:50:00	18.94161	18.94508	18.93405	18.94095	172	0	100
2024.01.19	09:55:00	18.94095	18.96103	18.94095	18.95793	200	0	100
2024.01.19	10:00:00	18.95811	18.96556	18.95455	18.95497	311	0	100
2024.01.19	10:05:00	18.95475	18.97753	18.95464	18.97398	393	0	100
2024.01.19	10:10:00	18.97318	18.97458	18.96351	18.96949	292	0	100
2024.01.19	10:15:00	18.96964	18.98238	18.96875	18.98218	386	0	100
2024.01.19	10:20:00	18.98218	18.98338	18.97069	18.97394	294	0	107
2024.01.19	10:25:00	18.97399	18.98498	18.97342	18.98208	212	0	223
2024.01.19	10:30:00	18.98418	19.01078	18.98418	19.00006	494	0	100
2024.01.19	10:35:00	18.99991	19.00075	18.97563	18.97647	363	0	100
2024.01.19	10:40:00	18.97647	18.98743	18.97647	18.98598	341	0	100
2024.01.19	10:45:00	18.98598	19.00418	18.97768	18.98538	644	0	100
2024.01.19	10:50:00	18.98498	18.99441	18.97588	18.97733	459	0	104
2024.01.19	10:55:00	18.97828	18.98838	18.97588	18.98813	276	0	100
2024.01.19	11:00:00	18.98813	18.99438	18.97941	18.97941	357	0	100
2024.01.19	11:05:00	18.97958	18.98588	18.96985	18.96989	415	0	104
2024.01.19	11:10:00	18.96994	18.98007	18.94687	18.94795	395	0	100
2024.01.19	11:15:00	18.94795	18.94868	18.93768	18.94239	390	0	104
2024.01.19	11:20:00	18.94239	18.94569	18.92828	18.93018	307	0	100
2024.01.19	11:25:00	18.93116	18.94737	18.92865	18.94615	299	0	174
2024.01.19	11:30:00	18.94707	18.96557	18.94627	18.96489	407	0	100
2024.01.19	11:35:00	18.96471	18.96774	18.95488	18.95838	344	0	104
2024.01.19	11:40:00	18.95888	18.97437	18.95858	18.97295	218	0	158
2024.01.19	11:45:00	18.97313	18.98563	18.97274	18.98313	148	0	100
2024.01.19	11:50:00	18.98313	18.98313	18.96033	18.96328	263	0	104
2024.01.19	11:55:00	18.96368	18.96448	18.95825	18.96023	252	0	164
2024.01.19	12:00:00	18.96023	18.96638	18.95740	18.95799	162	0	100
2024.01.19	12:05:00	18.95808	18.96878	18.95275	18.96638	277	0	100
2024.01.19	12:10:00	18.96638	18.96953	18.96033	18.96688	276	0	100
2024.01.19	12:15:00	18.96716	18.97489	18.96288	18.96298	261	0	152
2024.01.19	12:20:00	18.96348	18.98540	18.96308	18.98461	378	0	117
2024.01.19	12:25:00	18.98472	18.99806	18.97818	18.98548	274	0	100
2024.01.19	12:30:00	18.98528	18.98838	18.97028	18.97227	587	0	104
2024.01.19	12:35:00	18.97227	18.97338	18.95331	18.95375	407	0	100
2024.01.19	12:40:00	18.95301	18.95880	18.94538	18.95873	434	0	100
2024.01.19	12:45:00	18.95811	18.96163	18.95408	18.96048	358	0	100
2024.01.19	12:50:00	18.96038	18.96944	18.95618	18.95987	410	0	100
2024.01.19	12:55:00	18.96012	18.97448	18.95949	18.96313	190	0	100
2024.01.19	13:00:00	18.96313	18.97665	18.96313	18.97434	119	0	116
2024.01.19	13:05:00	18.97434	18.97563	18.96793	18.96793	90	0	100
2024.01.19	13:10:00	18.96770	18.98563	18.96618	18.98111	138	0	100
2024.01.19	13:15:00	18.98138	18.98181	18.96846	18.97508	77	0	100
2024.01.19	13:20:00	18.97568	18.98931	18.97023	18.98925	145	0	100
2024.01.19	13:25:00	18.99038	18.99177	18.97191	18.97394	144	0	100
2024.01.19	13:30:00	18.97428	18.97588	18.96868	18.97215	197	0	100
2024.01.19	13:35:00	18.97256	18.98416	18.96868	18.97575	211	0	100
2024.01.19	13:40:00	18.97658	18.98938	18.97422	18.98802	282	0	104
2024.01.19	13:45:00	18.98802	18.99538	18.98745	18.99425	145	0	104
2024.01.19	13:50:00	18.99405	18.99580	18.98788	18.99418	250	0	100
2024.01.19	13:55:00	18.99478	18.99498	18.98515	18.99077	178	0	126
2024.01.19	14:00:00	18.99104	18.99345	18.98570	18.99325	300	0	109
2024.01.19	14:05:00	18.99383	18.99457	18.98455	18.98455	158	0	100
2024.01.19	14:10:00	18.98455	18.98597	18.97268	18.97935	229	0	100
2024.01.19	14:15:00	18.97963	18.98341	18.97097	18.98003	172	0	100
2024.01.19	14:20:00	18.98038	18.98488	18.97936	18.98488	206	0	236
2024.01.19	14:25:00	18.98448	18.98468	18.96604	18.96878	195	0	100
2024.01.19	14:30:00	18.96878	18.98578	18.96716	18.98258	169	0	116
2024.01.19	14:35:00	18.98258	18.98258	18.96706	18.97169	111	0	101
2024.01.19	14:40:00	18.97128	18.98262	18.97078	18.98248	316	0	100
2024.01.19	14:45:00	18.98274	18.99673	18.98274	18.99345	403	0	100
2024.01.19	14:50:00	18.99333	18.99938	18.98618	18.99938	337	0	100
2024.01.19	14:55:00	18.99938	19.01063	18.99368	19.00743	221	0	100
2024.01.19	15:00:00	19.00808	19.00880	18.99578	19.00591	477	0	100
2024.01.19	15:05:00	19.00618	19.01595	19.00068	19.00198	354	0	100
2024.01.19	15:10:00	19.00228	19.00408	18.98448	18.98858	263	0	100
2024.01.19	15:15:00	18.98871	18.99168	18.96569	18.96615	279	0	100
2024.01.19	15:20:00	18.96681	18.98708	18.96681	18.98498	670	0	114
2024.01.19	15:25:00	18.98508	18.99844	18.98168	18.99844	482	0	177
2024.01.19	15:30:00	18.99884	19.00239	18.98184	18.99768	587	0	172
2024.01.19	15:35:00	18.99778	19.00298	18.99335	18.99938	759	0	100
2024.01.19	15:40:00	18.99938	19.02678	18.99782	19.02568	653	0	100
2024.01.19	15:45:00	19.02588	19.02928	19.00612	19.02918	380	0	100
2024.01.19	15:50:00	19.02839	19.03873	19.01862	19.02869	348	0	104
2024.01.19	15:55:00	19.02926	19.03500	19.02835	19.03005	379	0	100
2024.01.19	16:00:00	19.03005	19.03628	19.02225	19.02744	486	0	100
2024.01.19	16:05:00	19.02848	19.03356	19.02042	19.03113	464	0	100
2024.01.19	16:10:00	19.03081	19.03922	19.02952	19.03693	400	0	110
2024.01.19	16:15:00	19.03737	19.04538	19.03506	19.04219	416	0	120
2024.01.19	16:20:00	19.04272	19.04350	19.03353	19.03438	328	0	100
2024.01.19	16:25:00	19.03378	19.04752	19.02979	19.04752	518	0	100
2024.01.19	16:30:00	19.04720	19.05648	19.04216	19.05568	743	0	100
2024.01.19	16:35:00	19.05578	19.06768	19.04508	19.06728	622	0	100
2024.01.19	16:40:00	19.06708	19.07709	19.06557	19.07025	603	0	104
2024.01.19	16:45:00	19.07012	19.07564	19.05392	19.05458	516	0	124
2024.01.19	16:50:00	19.05448	19.05557	19.03572	19.04104	641	0	100
2024.01.19	16:55:00	19.04145	19.05114	19.03823	19.05114	341	0	100
2024.01.19	17:00:00	19.04994	19.06446	19.02517	19.02908	758	0	100
2024.01.19	17:05:00	19.02908	19.05988	19.02718	19.04848	889	0	136
2024.01.19	17:10:00	19.04868	19.07168	19.04648	19.06798	774	0	104
2024.01.19	17:15:00	19.06771	19.06929	19.04938	19.05218	663	0	104
2024.01.19	17:20:00	19.05271	19.07011	19.04688	19.06398	543	0	127
2024.01.19	17:25:00	19.06408	19.07203	19.05572	19.06918	526	0	132
2024.01.19	17:30:00	19.06928	19.08054	19.06714	19.06714	333	0	148
2024.01.19	17:35:00	19.06745	19.07078	19.04048	19.04058	351	0	100
2024.01.19	17:40:00	19.04018	19.04658	19.03118	19.03398	554	0	104
2024.01.19	17:45:00	19.03398	19.04908	19.03108	19.04838	308	0	104
2024.01.19	17:50:00	19.04838	19.05088	19.03338	19.03509	418	0	197
2024.01.19	17:55:00	19.03408	19.03408	19.02337	19.02636	364	0	100
2024.01.19	18:00:00	19.02715	19.03148	19.00979	19.02158	413	0	134
2024.01.19	18:05:00	19.02168	19.02695	19.01978	19.02677	572	0	100
2024.01.19	18:10:00	19.02678	19.03399	19.01867	19.03179	363	0	100
2024.01.19	18:15:00	19.03179	19.03588	19.02029	19.03048	434	0	135
2024.01.19	18:20:00	19.03105	19.04055	19.03105	19.03944	326	0	100
2024.01.19	18:25:00	19.03910	19.04193	19.03388	19.04136	316	0	100
2024.01.19	18:30:00	19.04083	19.04588	19.03878	19.04158	310	0	104
2024.01.19	18:35:00	19.04174	19.04388	19.03707	19.03707	320	0	104
2024.01.19	18:40:00	19.03707	19.04848	19.03163	19.04641	401	0	208
2024.01.19	18:45:00	19.04695	19.05846	19.04648	19.05068	218	0	112
2024.01.19	18:50:00	19.05068	19.05208	19.04558	19.04908	146	0	170
2024.01.19	18:55:00	19.04908	19.05078	19.02578	19.03302	262	0	104
2024.01.19	19:00:00	19.03307	19.03318	19.02006	19.02808	331	0	104
2024.01.19	19:05:00	19.02848	19.04078	19.02646	19.03948	161	0	144
2024.01.19	19:10:00	19.03948	19.04178	19.03620	19.03809	117	0	100
2024.01.19	19:15:00	19.03809	19.03858	19.03258	19.03508	132	0	181
2024.01.19	19:20:00	19.03528	19.03678	19.02985	19.03228	143	0	193
2024.01.19	19:25:00	19.03228	19.03348	19.01848	19.01938	216	0	159
2024.01.19	19:30:00	19.02028	19.03108	19.01398	19.02346	200	0	100
2024.01.19	19:35:00	19.02346	19.02749	19.02188	19.02418	132	0	174
2024.01.19	19:40:00	19.02418	19.02868	19.00998	19.01930	223	0	100
2024.01.19	19:45:00	19.01974	19.03837	19.01923	19.03683	243	0	187
2024.01.19	19:50:00	19.03644	19.03644	19.01124	19.01188	264	0	168
2024.01.19	19:55:00	19.01238	19.01401	19.00814	19.01153	202	0	126
2024.01.19	20:00:00	19.01115	19.03182	19.01115	19.03063	96	0	149
2024.01.19	20:05:00	19.03039	19.03313	19.02684	19.02698	98	0	158
2024.01.19	20:10:00	19.02698	19.02985	19.02148	19.02720	174	0	104
2024.01.19	20:15:00	19.02678	19.03148	19.02568	19.02978	133	0	330
2024.01.19	20:20:00	19.02978	19.03118	19.02658	19.02822	101	0	219
2024.01.19	20:25:00	19.02762	19.03118	19.02695	19.02738	70	0	336
2024.01.19	20:30:00	19.02738	19.02978	19.02678	19.02898	80	0	399
2024.01.19	20:35:00	19.02858	19.03188	19.01851	19.02818	105	0	100
2024.01.19	20:40:00	19.02818	19.03098	19.02318	19.02508	111	0	283
2024.01.19	20:45:00	19.02548	19.02598	19.02138	19.02441	140	0	361
2024.01.19	20:50:00	19.02442	19.02881	19.02376	19.02814	126	0	337
2024.01.19	20:55:00	19.02822	19.03699	19.02517	19.02558	190	0	410
2024.01.19	21:00:00	19.02598	19.02774	19.02190	19.02368	115	0	247
2024.01.19	21:05:00	19.02368	19.03418	19.02338	19.02904	180	0	168
2024.01.19	21:10:00	19.02864	19.03318	19.02805	19.02858	120	0	100
2024.01.19	21:15:00	19.02961	19.03316	19.02920	19.03113	160	0	162
2024.01.19	21:20:00	19.03113	19.03661	19.03079	19.03541	73	0	100
2024.01.19	21:25:00	19.03592	19.03813	19.03489	19.03813	49	0	264
2024.01.19	21:30:00	19.03813	19.03938	19.03532	19.03532	58	0	104
2024.01.19	21:35:00	19.03532	19.03978	19.03411	19.03411	125	0	190
2024.01.19	21:40:00	19.03411	19.03411	19.02718	19.03118	165	0	220
2024.01.19	21:45:00	19.03038	19.03488	19.02891	19.03108	227	0	131
2024.01.19	21:50:00	19.03097	19.03718	19.03020	19.03418	167	0	314
2024.01.19	21:55:00	19.03318	19.03459	19.02798	19.03459	199	0	204
2024.01.19	22:00:00	19.03438	19.03478	19.02858	19.03178	114	0	284
2024.01.19	22:05:00	19.03178	19.03838	19.02948	19.03538	102	0	156
2024.01.19	22:10:00	19.03538	19.04598	19.03162	19.03688	115	0	100
2024.01.19	22:15:00	19.03768	19.03768	19.03238	19.03354	153	0	159
2024.01.19	22:20:00	19.03354	19.03674	19.03209	19.03485	65	0	309
2024.01.19	22:25:00	19.03485	19.03605	19.03188	19.03347	49	0	281
2024.01.19	22:30:00	19.03299	19.03750	19.03299	19.03601	94	0	370
2024.01.19	22:35:00	19.03601	19.03737	19.03422	19.03589	152	0	412
2024.01.19	22:40:00	19.03588	19.03788	19.03435	19.03648	104	0	404
2024.01.19	22:45:00	19.03648	19.03648	19.03058	19.03338	40	0	248
2024.01.19	22:50:00	19.03338	19.03538	19.03195	19.03378	18	0	129
2024.01.19	22:55:00	19.03378	19.03718	19.03145	19.03169	48	0	100
2024.01.19	23:00:00	19.03168	19.03473	19.03076	19.03088	48	0	154
2024.01.19	23:05:00	19.03088	19.03228	19.03055	19.03078	19	0	199
2024.01.19	23:10:00	19.03078	19.03268	19.03078	19.03148	38	0	419
2024.01.19	23:15:00	19.03168	19.03314	19.03032	19.03033	33	0	166
2024.01.19	23:20:00	19.03032	19.03246	19.02917	19.03246	45	0	141
2024.01.19	23:25:00	19.03300	19.03628	19.02988	19.03558	477	0	522
2024.01.19	23:30:00	19.03369	19.03499	19.03100	19.03322	83	0	709
2024.01.19	23:35:00	19.03322	19.03486	19.03185	19.03294	135	0	645
2024.01.19	23:40:00	19.03294	19.03683	19.03179	19.03286	207	0	617
2024.01.19	23:45:00	19.03286	19.03476	19.03112	19.03291	347	0	768
2024.01.19	23:50:00	19.03374	19.03478	19.03002	19.03098	72	0	774
2024.01.19	23:55:00	19.03098	19.03098	19.00370	19.02275	817	0	525
